1,15488922762523835827,0.9283621311187744
1,9627348096711403028,1.0700383186340332
1,12346542256252843834,5.655350923538208
1,9693247899704227581,0.6590068340301514
1,1958018224798371636,5.61082911491394
1,16952320249021748017,5.618691682815552
1,9896492444897933157,0.599541425704956
1,15484847699795831943,5.997643947601318
1,15376492740298692597,0.5511243343353271
1,4813939539918905490,5.564850568771362
1,4624471197231386874,1.5614948272705078
1,9477930830080510682,5.619640350341797
1,3467144093714516463,5.98945689201355
1,11076659962671401350,0.5891010761260986
1,3196005126101689844,1.3678770065307617
1,2467908031778880210,1.5657958984375
1,2635945157583998662,5.5774760246276855
1,1893432890495011640,5.585862636566162
1,16232748716242655459,5.5786378383636475
1,3731037346725940818,0.5874860286712646
1,11057948508947137957,5.556394100189209
1,7867536982668901711,5.56795334815979
1,7873826588170842928,5.657585382461548
1,8431363011936782046,1.250086784362793
2,8431363011936782046,0.6100273132324219
2,8028443119580412791,5.617223262786865
2,9693247899704227581,0.6950123310089111
2,1893432890495011640,6.393259763717651
2,4813939539918905490,5.688946485519409
2,4624471197231386874,0.6646497249603271
2,2917732382602122399,5.5338804721832275
2,3196005126101689844,1.4146056175231934
2,7867536982668901711,5.764363765716553
2,12346542256252843834,5.645769834518433
2,9896492444897933157,0.5459988117218018
2,16232748716242655459,5.653432369232178
2,15376492740298692597,0.7367377281188965
2,11057948508947137957,6.4599692821502686
2,2635945157583998662,6.325631380081177
2,3467332556105782166,0.6074957847595215
2,16952320249021748017,5.572409391403198
2,14828491575329442249,0.5448484420776367
2,2057195087765576650,0.6161215305328369
2,9627348096711403028,0.7499525547027588
2,9477930830080510682,5.812136888504028
2,7873826588170842928,5.681787967681885
2,15484847699795831943,5.78684139251709
2,15488922762523835827,0.776313066482544
3,2057195087765576650,0.6921391487121582
3,16952320249021748017,5.6140429973602295
3,3467144093714516463,5.949233531951904
3,11057948508947137957,5.647952079772949
3,14828491575329442249,1.318828821182251
3,4813939539918905490,6.077198028564453
3,3731037346725940818,0.9552755355834961
3,2467908031778880210,1.1228437423706055
3,3196005126101689844,1.1823248863220215
3,9896492444897933157,0.8965816497802734
3,9693247899704227581,0.7464640140533447
3,15488922762523835827,0.6652963161468506
3,8431363011936782046,1.351740837097168
3,15484847699795831943,5.742810010910034
3,15376492740298692597,0.9280471801757812
3,4624471197231386874,0.9787290096282959
3,9627348096711403028,0.7352333068847656
3,9477930830080510682,6.2850182056427
3,2917732382602122399,6.233774662017822
3,17269783786483015305,0.7606277465820312
3,16232748716242655459,6.043276071548462
3,7873826588170842928,5.835011959075928
3,1958018224798371636,6.110082387924194
3,2635945157583998662,5.627328395843506
4,2635945157583998662,5.998677492141724
4,15484847699795831943,6.047686338424683
4,11076659962671401350,1.0026655197143555
5,2917732382602122399,5.742204427719116
5,2057195087765576650,0.7808613777160645
5,4813939539918905490,5.7920637130737305
6,4813939539918905490,5.681198596954346
6,8431363011936782046,0.662785530090332
6,3196005126101689844,0.6678903102874756
1,5616695623810186988,5.921140193939209
1,12063378887085335425,1.880387306213379
1,16738593670552913458,6.194060802459717
1,10371926669111249302,5.882068634033203
1,7004105023235784124,6.262992858886719
1,10585652401591900405,0.7673945426940918
1,10538676725146032690,0.8284616470336914
1,13913782348554968785,0.9258773326873779
1,15583989375228584493,5.688069105148315
1,4800763910800454053,1.2963688373565674
1,1635670769048037620,6.338725805282593
1,17994708241810192179,1.3440937995910645
1,14616990096417557067,5.779346466064453
1,11941640604684075746,0.7448232173919678
1,9813689196883247697,1.0659945011138916
1,15398733499089481437,7.000049591064453
1,11354456460230519673,0.6753840446472168
1,10421716878394839446,6.189709663391113
1,15793601665213221012,5.985413074493408
1,4726122072061020045,6.8004536628723145
1,3807013986553052091,1.1417045593261719
1,10327680469993476466,1.2103805541992188
1,1685441636471272757,7.000336408615112
1,6350237016046739343,6.231867790222168
2,1685441636471272757,5.918419361114502
2,15398733499089481437,6.066117286682129
2,11354456460230519673,0.6394577026367188
2,7004105023235784124,5.626481533050537
2,10421716878394839446,5.827710866928101
2,9813689196883247697,0.8362417221069336
2,10585652401591900405,1.0880494117736816
2,15793601665213221012,6.112984895706177
2,16738593670552913458,6.425348997116089
2,10327680469993476466,0.7365639209747314
2,15583989375228584493,5.8463451862335205
2,8678430963351526223,0.6865601539611816
2,612777688227464839,0.7376246452331543
2,13179317365783271490,5.605899810791016
2,14616990096417557067,5.687131404876709
2,13913782348554968785,1.0469505786895752
2,3807013986553052091,0.9158518314361572
2,12525661854484371139,0.7115614414215088
2,10538676725146032690,0.7308664321899414
2,6350237016046739343,5.720782041549683
2,1635670769048037620,5.729633569717407
2,10371926669111249302,6.1167144775390625
2,4726122072061020045,5.928868770599365
2,1641489454556816723,5.913981199264526
3,647393687906933052,0.5362539291381836
3,10371926669111249302,5.841355085372925
3,8678430963351526223,0.5652821063995361
3,11941640604684075746,0.5214812755584717
3,15793601665213221012,5.795483112335205
3,12525661854484371139,0.8423848152160645
3,15398733499089481437,5.607443809509277
3,15583989375228584493,5.486588716506958
3,612777688227464839,0.6223862171173096
3,17994708241810192179,0.6232626438140869
3,1635670769048037620,5.571181058883667
3,4726122072061020045,5.802396297454834
3,12063378887085335425,0.7919931411743164
3,9813689196883247697,0.6307337284088135
3,13913782348554968785,0.5092613697052002
3,10327680469993476466,0.6415321826934814
3,16738593670552913458,5.705851793289185
3,6350237016046739343,5.826136112213135
3,4800763910800454053,0.6539187431335449
3,10538676725146032690,0.5182788372039795
3,13179317365783271490,5.683470010757446
3,10421716878394839446,5.691988229751587
3,7004105023235784124,5.618186950683594
3,1641489454556816723,5.8516881465911865
4,612777688227464839,0.5421731472015381
4,5616695623810186988,5.579895973205566
4,1635670769048037620,5.6241655349731445
4,17994708241810192179,0.6828703880310059
4,13913782348554968785,0.6942164897918701
4,16738593670552913458,5.638919115066528
4,12525661854484371139,0.5490829944610596
4,6350237016046739343,5.7098305225372314
4,15398733499089481437,5.724088191986084
4,7004105023235784124,5.595770359039307
4,12063378887085335425,0.8515074253082275
4,1641489454556816723,5.550598621368408
4,11354456460230519673,0.6145846843719482
4,10327680469993476466,0.6726953983306885
4,15793601665213221012,5.832692861557007
4,8678430963351526223,0.8071761131286621
4,10538676725146032690,0.6325292587280273
4,15583989375228584493,5.646886348724365
4,647393687906933052,0.6748714447021484
4,14616990096417557067,5.6520421504974365
4,3807013986553052091,0.8072803020477295
4,9813689196883247697,0.6481516361236572
4,13179317365783271490,5.576653242111206
4,11941640604684075746,0.6870615482330322
5,1635670769048037620,5.772639274597168
5,4800763910800454053,0.5333514213562012
5,15398733499089481437,5.522610902786255
5,17994708241810192179,0.5498766899108887
5,3807013986553052091,0.5843701362609863
5,6350237016046739343,5.5658276081085205
5,4726122072061020045,5.558794736862183
5,1641489454556816723,5.741602659225464
5,5616695623810186988,5.4735260009765625
5,10371926669111249302,5.765336036682129
5,13179317365783271490,5.6546711921691895
5,9813689196883247697,0.520984411239624
5,16738593670552913458,5.516403436660767
5,10421716878394839446,5.583328485488892
5,647393687906933052,0.54036545753479
5,10585652401591900405,0.653388261795044
5,11941640604684075746,0.7130692005157471
5,12063378887085335425,0.7674577236175537
5,14616990096417557067,5.663495063781738
5,15583989375228584493,5.571200609207153
5,13913782348554968785,0.5522863864898682
5,11354456460230519673,0.7843902111053467
5,10538676725146032690,0.8059892654418945
5,12525661854484371139,0.7549173831939697
6,10421716878394839446,5.650589227676392
6,4726122072061020045,5.573063611984253
