2,2.9355746507644653,16,1
2,2.6255733966827393,16,1
2,3.3247791528701782,16,1
2,3.955300235748291,16,1
2,4.386709888776143,16,1
2,4.930384533745902,16,1
2,4.919278115034103,16,1
2,5.4403327571021185,16,1
2,5.546454048156738,16,1
2,5.086836468089711,16,1
2,5.15811671813329,16,1
2,5.161338384334858,16,1
2,5.181958607264927,16,1
2,5.545620282491048,16,1
2,5.5965946316719055,16,1
3,1.0868244171142578,1,0.0625
3,3.2740179300308228,2,0.125
3,5.2813175320625305,3,0.1875
3,5.328628349304199,4,0.25
3,4.833328684171041,5,0.3125
3,5.802366405725479,6,0.375
3,5.703235970603095,7,0.4375
3,5.327660918235779,8,0.5
3,5.505838459188288,9,0.5625
3,5.996469901158259,10,0.625
3,5.947905506406512,11,0.6875
3,5.989821736017863,12,0.75
3,5.6556820422410965,13,0.8125
4,1.35384202003479,1,0.0625
4,4.698257207870483,2,0.125
4,4.993377288182576,3,0.1875
4,4.212969243526459,4,0.25
4,4.298433303833008,5,0.3125
4,3.9968848625818887,6,0.375
4,4.158663306917463,7,0.4375
4,3.7311573326587677,8,0.5
4,4.004116455713908,9,0.5625
4,4.231735324859619,10,0.625
4,4.3740972172130235,11,0.6875
4,4.424064079920451,12,0.75
4,5.025271875517709,13,0.8125
4,5.118339379628499,14,0.875
4,5.18677444756031,15,0.9375
5,5.373446702957153,1,0.0625
5,5.967843294143677,2,0.125
5,5.282393932342529,3,0.1875
5,5.451785922050476,4,0.25
5,7.079243838787079,5,0.3125
5,6.422752035988702,6,0.375
5,6.393459796905518,7,0.4375
5,5.945004181428389,8,0.5
5,6.07019646351154,9,0.5625
5,6.100289600236075,10,0.625
5,6.083556429545085,11,0.6875
5,5.738280490040779,12,0.75
6,6.144130706787109,1,0.0625
6,6.301464915275574,2,0.125
6,6.742748737335205,3,0.1875
6,5.30461972951889,4,0.25
6,5.308236837387085,5,0.3125
6,5.233272989590962,6,0.375
6,5.394892317908151,7,0.4375
6,5.086042791604996,8,0.5
6,5.126253048578898,9,0.5625
6,5.262653422355652,10,0.625
6,5.242041826248169,11,0.6875
6,5.215406318505605,12,0.75
6,5.422681129895723,13,0.8125
6,5.7781871318817135,14,0.875
7,4.816409111022949,1,0.0625
7,2.8718035221099854,2,0.125
7,4.072399536768596,3,0.1875
7,3.5608856081962585,4,0.25
7,3.2599640846252442,5,0.3125
7,4.776178087506976,6,0.375
7,4.905123949050903,7,0.4375
7,5.041131973266602,8,0.5
7,5.307697816328569,9,0.5625
7,4.959812899430593,10,0.625
7,5.1667094230651855,11,0.6875
7,5.177441324506487,12,0.75
7,5.25850609143575,13,0.8125
7,5.3121048510074615,14,0.875
8,5.516721487045288,1,0.0625
8,5.531263709068298,2,0.125
8,6.574763119220734,3,0.1875
8,5.6996581077575685,4,0.25
8,5.824742436408997,5,0.3125
8,5.266489505767822,6,0.375
8,5.4463881850242615,7,0.4375
8,5.389607535468207,8,0.5
8,4.907997035980225,9,0.5625
8,5.536414762338002,10,0.625
8,5.5100789070129395,11,0.6875
8,5.507265329360962,12,0.75
8,5.650216563542684,13,0.8125
8,5.3643583953380585,14,0.875
9,1.54483962059021,1,0.0625
9,2.121829867362976,2,0.125
9,3.6015446980794272,3,0.1875
9,5.642123031616211,4,0.25
9,4.901949008305867,5,0.3125
9,4.940030438559396,6,0.375
9,4.5486220717430115,7,0.4375
9,4.774065918392605,8,0.5
9,4.9852203845977785,9,0.5625
9,5.190036101774736,10,0.625
9,5.205733239650726,11,0.6875
9,5.23007161800678,12,0.75
9,5.254152076584952,13,0.8125
9,5.296798165639242,14,0.875
10,5.697851181030273,1,0.0625
10,3.981556495030721,2,0.125
10,4.599159896373749,3,0.1875
10,4.753098869323731,4,0.25
10,4.127647598584493,5,0.3125
10,4.37927906853812,6,0.375
10,4.048844993114471,7,0.4375
10,4.3149614334106445,8,0.5
10,4.427146291732788,9,0.5625
10,4.711481506174261,10,0.625
10,4.858702699343364,11,0.6875
10,4.691570850519033,12,0.75
10,4.91509713445391,13,0.8125
10,4.960457499821981,14,0.875
10,5.013127848505974,15,0.9375
1,11.9591064453125,16,1
1,7.8761225938797,16,1
1,8.690699259440104,16,1
1,8.277751803398132,16,1
1,7.348986482620239,16,1
1,7.041009585062663,16,1
1,7.629110710961478,16,1
1,7.046111226081848,16,1
1,6.594868368572659,16,1
1,6.975031208992005,16,1
1,6.436745080080899,16,1
1,6.5637597640355425,16,1
1,6.384196538191575,16,1
1,6.4433223349707465,16,1
1,6.257203642527262,16,1
1,6.8500508069992065,16,1
2,7.762373447418213,16,1
2,5.6840715408325195,16,1
2,4.499268929163615,16,1
2,5.438463270664215,16,1
2,4.864491558074951,16,1
2,5.394230922063191,16,1
2,4.787388563156128,16,1
2,5.193946599960327,16,1
2,5.39642792277866,16,1
2,5.644735288619995,16,1
2,5.805705308914185,16,1
2,5.5409000515937805,16,1
2,5.830666597072895,16,1
2,5.509502972875323,16,1
2,5.4297820409139,16,1
2,5.144764646887779,16,1
3,2.3163442611694336,1,0.0625
3,1.6440659761428833,2,0.125
3,3.7317489782969155,3,0.1875
3,4.799471080303192,4,0.25
3,5.061467599868775,5,0.3125
3,4.743604779243469,6,0.375
3,5.262700796127319,7,0.4375
3,5.405907392501831,8,0.5
3,5.61146867275238,9,0.5625
3,5.213332609696821,10,0.625
3,5.442979375521342,11,0.6875
3,5.11717442365793,12,0.75
3,4.792643632207598,13,0.8125
3,4.582357597351074,14,0.875
3,4.768034964799881,15,0.9375
4,6.793132305145264,1,0.0625
4,7.166146119435628,2,0.125
4,6.094400107860565,3,0.1875
4,5.076868009567261,4,0.25
4,5.400964736938477,5,0.3125
4,5.347123217582703,6,0.375
4,5.868726620307336,7,0.4375
4,5.605294670377459,8,0.5
4,5.4482036908467615,9,0.5625
4,5.181260302662849,10,0.625
5,2.0357236862182617,1,0.0625
5,1.559954047203064,2,0.125
5,1.518951654434204,3,0.1875
5,4.846753120422363,4,0.25
5,4.219939776829311,5,0.3125
5,4.631985157728195,6,0.375
5,5.3133011102676395,7,0.4375
5,4.9977195262908936,8,0.5
5,4.883867462476094,9,0.5625
5,4.600683248960054,10,0.625
5,4.70186402116503,11,0.6875
5,4.611609236399333,12,0.75
5,4.787422105669975,13,0.8125
6,4.8108519315719604,1,0.0625
6,5.443499231338501,2,0.125
6,4.633434176445007,3,0.1875
6,4.181361675262451,4,0.25
6,4.0442235469818115,5,0.3125
6,3.8966384993659124,6,0.375
6,4.223181247711182,7,0.4375
6,4.735289940467248,8,0.5
6,4.464015534945896,9,0.5625
6,4.323518387476603,10,0.625
7,3.0679686069488525,1,0.0625
7,2.3949724435806274,2,0.125
7,4.531616830825806,3,0.1875
7,4.2544095913569135,4,0.25
7,4.578597277402878,5,0.3125
7,4.20487297905816,6,0.375
7,4.156876015663147,7,0.4375
7,3.9796142144636675,8,0.5
7,3.731244762738546,9,0.5625
7,3.9388862389784594,10,0.625
8,1.4938111305236816,1,0.0625
8,3.9466534852981567,2,0.125
8,3.7955148220062256,3,0.1875
8,3.4849433302879333,4,0.25
8,4.69928240776062,5,0.3125
8,4.389350380216326,6,0.375
8,4.405438582102458,7,0.4375
8,4.140598893165588,8,0.5
8,3.8198236985640093,9,0.5625
8,4.060206413269043,10,0.625
8,4.397503897547722,11,0.6875
9,1.1922521591186523,1,0.0625
9,5.392106592655182,2,0.125
9,5.2358558177948,3,0.1875
9,5.5063667562272816,4,0.25
9,5.786885781721636,5,0.3125
9,5.4474272926648455,6,0.375
9,5.09533535517179,7,0.4375
9,4.788633516856602,8,0.5
9,4.860789060592651,9,0.5625
10,0.9497928619384766,1,0.0625
10,2.351539731025696,2,0.125
10,4.672632646560669,3,0.1875
10,4.173570871353149,4,0.25
10,3.790085792541504,5,0.3125
10,3.3717170357704163,6,0.375
10,3.7551290724012585,7,0.4375
10,3.6743621826171875,8,0.5
10,4.604884113584246,9,0.5625
1,0.8515286445617676,16,1
1,1.5055055618286133,16,1
1,3.340095599492391,16,1
1,5.120527803897858,16,1
1,5.623915910720825,16,1
1,4.913051168123881,16,1
1,5.396751165390015,16,1
1,4.840904474258423,16,1
1,5.020322402318318,16,1
1,5.341028094291687,16,1
1,5.617469137365168,16,1
1,5.819915076096852,16,1
1,5.521854529014001,16,1
1,5.283173629215786,16,1
1,5.009359296162923,16,1
1,4.964014410972595,16,1
2,8.54561710357666,16,1
2,8.76193654537201,16,1
2,7.329357862472534,16,1
2,6.414275765419006,16,1
2,5.584013175964356,16,1
2,6.356574654579163,16,1
2,6.772018023899624,16,1
2,6.102104872465134,16,1
2,5.83950040075514,16,1
2,6.0762125730514525,16,1
2,5.726431629874489,16,1
2,6.071699996789296,16,1
2,6.170563734494722,16,1
2,5.849757586206708,16,1
2,6.052252785364787,16,1
2,5.8829185962677,16,1
3,2.6001782417297363,1,0.0625
3,4.789957761764526,2,0.125
3,4.577901363372803,3,0.1875
3,3.8351751804351806,4,0.25
3,4.370974103609721,5,0.3125
3,3.904665095465524,6,0.375
3,4.576429578993055,7,0.4375
3,4.45379228591919,8,0.5
3,4.169288721951571,9,0.5625
3,4.472921947638194,10,0.625
3,4.984386035374233,11,0.6875
3,5.060469895601273,12,0.75
4,5.944320758183797,1,0.0625
4,5.50353080034256,2,0.125
4,5.447489182154338,3,0.1875
4,5.1807553086962015,4,0.25
4,5.358274757862091,5,0.3125
4,5.189547657966614,6,0.375
4,4.934947469017723,7,0.4375
4,4.802289664745331,8,0.5
4,5.300261156899588,9,0.5625
4,5.061361980438233,10,0.625
5,2.585642099380493,1,0.0625
5,3.4048010110855103,2,0.125
5,3.870764672756195,3,0.1875
5,4.3090983629226685,4,0.25
5,3.8287100791931152,5,0.3125
5,4.028388341267903,6,0.375
5,5.047239046830398,7,0.4375
5,5.142583642687116,8,0.5
5,5.388880014419556,9,0.5625
6,7.883833646774292,1,0.0625
6,6.319705486297607,2,0.125
6,5.199225234985351,3,0.1875
6,4.483305335044861,4,0.25
6,4.1157138007027765,5,0.3125
6,3.7798319160938263,6,0.375
6,4.574719017202204,7,0.4375
6,4.69429886341095,8,0.5
6,5.450461355845134,9,0.5625
6,5.250590369105339,10,0.625
7,7.677524089813232,1,0.0625
7,4.372941493988037,2,0.125
7,5.326606194178264,3,0.1875
7,4.592357695102692,4,0.25
7,3.880092239379883,5,0.3125
7,5.265838772058487,6,0.375
7,5.2740971326828,7,0.4375
7,4.865250045602972,8,0.5
7,4.558781127134959,9,0.5625
7,4.707665406740629,10,0.625
7,4.907298309462411,11,0.6875
7,4.620340585708618,12,0.75
7,4.492523983120918,13,0.8125
8,6.378667116165161,1,0.0625
8,5.615334093570709,2,0.125
8,4.788040208816528,3,0.1875
8,5.704454869031906,4,0.25
8,5.188223944769965,5,0.3125
8,4.771656394004822,6,0.375
8,4.551535324616865,7,0.4375
8,4.26602303981781,8,0.5
8,4.3602993828909735,9,0.5625
9,6.496108293533325,1,0.0625
9,4.85966157913208,2,0.125
9,3.8419014612833657,3,0.1875
9,3.20753675699234,4,0.25
9,4.286958251680646,5,0.3125
9,5.055100785361396,6,0.375
9,4.740393137931823,7,0.4375
9,4.4106784083626485,8,0.5
9,4.123401701450348,9,0.5625
9,3.9630806079277625,10,0.625
9,4.388491074244182,11,0.6875
10,6.443985939025879,1,0.0625
10,5.856840531031291,2,0.125
10,4.688321948051453,3,0.1875
10,4.070407724380493,4,0.25
10,4.4287019457135886,5,0.3125
10,4.1480288207530975,6,0.375
10,3.980517625808716,7,0.4375
10,4.239576469768178,8,0.5
10,4.3118953338036174,9,0.5625
10,4.233781014169965,10,0.625
1,6.725215911865234,16,1
1,6.7864954471588135,16,1
1,6.9156248569488525,16,1
1,7.065274119377136,16,1
1,7.383572387695312,16,1
1,6.244403839111328,16,1
1,5.6990022999899725,16,1
1,5.1359836757183075,16,1
1,5.3275538550482855,16,1
1,5.206071782112121,16,1
1,4.864657575433904,16,1
1,4.6435286204020185,16,1
1,4.522515113537128,16,1
1,4.867799384253366,16,1
1,5.331420167287191,16,1
1,5.239646136760712,16,1
2,1.2702202796936035,16,1
2,4.796210527420044,16,1
2,4.198256095250447,16,1
2,3.752315878868103,16,1
2,4.814396476745605,16,1
2,4.245166381200154,16,1
2,3.8052428449903215,16,1
2,3.4315637350082397,16,1
2,3.427634106742011,16,1
2,4.109855651855469,16,1
2,4.44525822726163,16,1
2,4.183963437875112,16,1
2,4.370679103411161,16,1
2,4.618302634784153,16,1
2,4.494789457321167,16,1
2,4.661399200558662,16,1
3,5.05946147441864,1,0.0625
3,3.9016199906667075,2,0.125
3,3.2633568048477173,3,0.1875
3,2.729647159576416,4,0.25
3,2.6577895085016885,5,0.3125
3,2.4143997601100375,6,0.375
3,3.0173400938510895,7,0.4375
3,3.0630155669318304,8,0.5
3,3.7707387804985046,9,0.5625
3,3.965636290036715,10,0.625
3,4.442040173212687,11,0.6875
3,4.359253510832787,12,0.75
4,6.379885196685791,1,0.0625
4,4.548892974853516,2,0.125
4,5.240711867809296,3,0.1875
4,5.3405552705128985,4,0.25
4,4.679342882973807,5,0.3125
4,4.332591950893402,6,0.375
4,4.119212998284234,7,0.4375
4,4.026961493492126,8,0.5
4,4.576275238623986,9,0.5625
4,4.691260719299317,10,0.625
5,5.183989763259888,1,0.0625
5,3.6407395203908286,2,0.125
5,2.9976091980934143,3,0.1875
5,2.718404245376587,4,0.25
5,2.816677530606588,5,0.3125
5,2.5438646589006697,6,0.375
5,3.116306245326996,7,0.4375
5,3.5829571617974176,8,0.5
5,3.557197618484497,9,0.5625
5,4.665342019154475,10,0.625
5,4.624933055468968,11,0.6875
5,4.805450767278671,12,0.75
6,3.6098575592041016,1,0.0625
6,4.044942378997803,2,0.125
6,4.591923296451569,3,0.1875
6,4.731541911760966,4,0.25
6,4.53713812146868,5,0.3125
6,4.340003669261932,6,0.375
6,3.9533703327178955,7,0.4375
6,4.1701921939849855,8,0.5
6,3.946085908196189,9,0.5625
6,4.2324932643345425,10,0.625
6,4.244863897562027,11,0.6875
7,1.2003509998321533,1,0.0625
7,1.74565589427948,2,0.125
7,2.810046970844269,3,0.1875
7,2.6211868286132813,4,0.25
7,3.2022860731397356,5,0.3125
7,4.119516658782959,6,0.375
7,5.151455577214559,7,0.4375
7,4.895193874835968,8,0.5
8,6.537380695343018,1,0.0625
8,4.020204782485962,2,0.125
8,5.423789083957672,3,0.1875
8,6.023131098066058,4,0.25
8,6.168535828590393,5,0.3125
8,6.27745525042216,6,0.375
8,5.816774034500122,7,0.4375
8,5.909371932347615,8,0.5
8,5.749484043854934,9,0.5625
8,5.468796014785767,10,0.625
8,5.385460361838341,11,0.6875
9,3.1127171516418457,1,0.0625
9,5.085527777671814,2,0.125
9,3.730771859486898,3,0.1875
9,4.220726585388183,4,0.25
9,4.094814260800679,5,0.3125
9,3.587120771408081,6,0.375
9,3.5301430225372314,7,0.4375
9,3.9618534803390504,8,0.5
9,4.2034736113114795,9,0.5625
9,3.9776381850242615,10,0.625
9,4.26015857549814,11,0.6875
9,4.439452716282436,12,0.75
9,4.650279601414998,13,0.8125
9,4.776167541742325,14,0.875
10,8.532119989395142,1,0.0625
10,6.1321033636728925,2,0.125
10,5.133146226406097,3,0.1875
10,4.375882768630982,4,0.25
10,4.187288800875346,5,0.3125
10,4.65081125497818,6,0.375
10,4.924826463063558,7,0.4375
10,4.749030256271363,8,0.5
10,4.9546404251685505,9,0.5625
10,4.65085540499006,10,0.625
10,4.4345166206359865,11,0.6875
1,7.340725660324097,16,1
1,7.141772031784058,16,1
1,7.384850819905599,16,1
1,5.839934945106506,16,1
1,6.759882307052612,16,1
1,6.072509765625,16,1
1,6.787558317184448,16,1
1,6.108288645744324,16,1
1,5.741012308332655,16,1
1,5.438286471366882,16,1
1,5.675024856220592,16,1
1,6.0045105417569475,16,1
1,6.143271409548246,16,1
1,5.853398816926139,16,1
1,5.50850494702657,16,1
1,5.3350136280059814,16,1
2,6.886937856674194,16,1
2,9.445372223854065,16,1
2,9.34961724281311,16,1
2,8.32656341791153,16,1
2,7.257162094116211,16,1
2,6.611111481984456,16,1
2,6.893770626613072,16,1
2,6.885146528482437,16,1
2,7.034440331988865,16,1
2,7.104258894920349,16,1
2,6.620475573973223,16,1
2,6.123906632264455,16,1
2,5.823787414110624,16,1
2,5.806544882910592,16,1
2,5.486825370788575,16,1
2,5.249373659491539,16,1
3,1.6522736549377441,1,0.0625
3,4.548836588859558,2,0.125
3,5.310724337895711,3,0.1875
3,4.3068461418151855,4,0.25
3,3.872731924057007,5,0.3125
3,4.846054285764694,6,0.375
3,5.136223528120253,7,0.4375
3,5.6574245889981585,8,0.5
3,5.342625874739427,9,0.5625
3,5.519181098256793,10,0.625
3,5.338248443603516,11,0.6875
4,2.194188356399536,1,0.0625
4,2.4684956073760986,2,0.125
4,2.60236390431722,3,0.1875
4,3.9394152760505676,4,0.25
4,3.432315540313721,5,0.3125
4,3.2943613529205322,6,0.375
4,3.7443181446620395,7,0.4375
4,4.294155925512314,8,0.5
4,4.6113257143232556,9,0.5625
4,4.832672262191773,10,0.625
4,5.106698187914762,11,0.6875
4,5.316826939582825,12,0.75
4,5.000824524806096,13,0.8125
4,5.196910347257342,14,0.875
4,5.115572437644005,15,0.9375
5,0.675133466720581,1,0.0625
5,0.8529132604598999,2,0.125
5,5.934088508288066,3,0.1875
5,6.263982743024826,4,0.25
5,5.819412840737237,5,0.3125
5,5.635190942070701,6,0.375
5,5.694224064166729,7,0.4375
5,5.627672878901164,8,0.5
5,5.50702291727066,9,0.5625
6,8.139646410942078,1,0.0625
6,7.98901891708374,2,0.125
6,7.860585331916809,3,0.1875
6,6.847509336471558,4,0.25
6,6.24005647500356,5,0.3125
6,6.147863864898682,6,0.375
6,6.1826767391628685,7,0.4375
6,5.679734086990356,8,0.5
6,5.653417686621348,9,0.5625
6,5.418068317266611,10,0.625
6,5.089723178318569,11,0.6875
6,4.849590269724528,12,0.75
6,4.656396731734276,13,0.8125
7,1.836111307144165,1,0.0625
7,4.580598533153534,2,0.125
7,5.091585125241961,3,0.1875
7,5.003609392378065,4,0.25
7,5.585240949283946,5,0.3125
7,5.4887092510859175,6,0.375
7,5.177990069756141,7,0.4375
7,5.111245972769601,8,0.5
7,5.006986840565999,9,0.5625
8,7.808164119720459,1,0.0625
8,5.3647836446762085,2,0.125
8,6.960233449935913,3,0.1875
8,5.741881465911865,4,0.25
8,5.878286202748616,5,0.3125
8,5.90960231423378,6,0.375
8,6.050157070159912,7,0.4375
8,5.584920001029968,8,0.5
8,5.746493057771162,9,0.5625
8,5.313163220882416,10,0.625
8,5.070966885640071,11,0.6875
8,5.457741419474284,12,0.75
8,5.184177964925766,13,0.8125
9,1.8528285026550293,1,0.0625
9,1.403370976448059,2,0.125
9,3.400872786839803,3,0.1875
9,3.3652144074440002,4,0.25
9,2.787650156021118,5,0.3125
9,3.5846947601863315,6,0.375
9,3.2532914876937866,7,0.4375
9,3.6236265235477023,8,0.5
9,3.5189102411270143,9,0.5625
9,3.297931757840243,10,0.625
9,3.198073228200277,11,0.6875
9,3.4767241844764123,12,0.75
9,4.011794455846151,13,0.8125
9,4.2015480399131775,14,0.875
10,5.589191198348999,1,0.0625
10,6.3122887134552,2,0.125
10,5.8786100660051614,3,0.1875
10,5.411451935768127,4,0.25
10,4.863252931170994,5,0.3125
10,4.622547125816345,6,0.375
10,4.769104301929474,7,0.4375
10,5.35326161980629,8,0.5
1,12.66620135307312,8,1
1,9.80672836303711,8,1
1,11.973612070083618,8,1
1,9.9166060090065,8,1
1,8.504227495193481,8,1
1,8.305079221725464,8,1
1,8.764630215508598,8,1
1,9.223093628883362,8,1
2,8.26468539237976,8,1
2,5.1575257778167725,8,1
2,4.703484058380127,8,1
2,7.022705018520355,8,1
2,6.7394647121429445,8,1
2,7.523899634679158,8,1
2,7.431950296674456,8,1
2,7.784647822380066,8,1
3,9.950281858444214,1,0.125
3,8.4338698387146,2,0.25
3,6.859734535217285,3,0.375
3,7.2231075167655945,4,0.5
3,7.943800020217895,5,0.625
3,8.59682035446167,6,0.75
3,7.69037972177778,7,0.875
3,7.37921205163002,8,1.0
4,7.350015878677368,1,0.125
4,8.543078263600668,2,0.25
4,8.68477005958557,3,0.375
4,8.67536997795105,4,0.5
4,7.731080157416208,5,0.625
5,7.604436635971069,1,0.125
5,8.412529706954956,2,0.25
5,6.672319332758586,3,0.375
5,5.408722400665283,4,0.5
5,6.343227100372315,5,0.625
5,6.438536167144775,6,0.75
5,7.305008202791214,7,0.875
6,6.851141452789307,1,0.125
6,7.6008793115615845,2,0.25
6,8.386882464090982,3,0.375
6,7.091907024383545,4,0.5
6,8.534659465154013,5,0.625
6,8.61714780330658,6,0.75
7,8.524727582931519,1,0.125
7,5.615678191184998,2,0.25
7,5.33330512046814,3,0.375
7,8.098278760910034,4,0.5
7,8.747419714927673,5,0.625
7,7.755165100097656,6,0.75
7,7.693917959928513,7,0.875
8,7.310816526412964,1,0.125
8,7.881233215332031,2,0.25
8,7.643522580464681,3,0.375
8,8.46007388830185,4,0.5
8,7.269744443893432,5,0.625
8,8.360975401742119,6,0.75
8,7.773210883140564,7,0.875
9,5.066205024719238,1,0.125
9,6.047502279281616,2,0.25
9,7.41884183883667,3,0.375
9,8.221395790576935,4,0.5
9,7.186092805862427,5,0.625
9,7.581141074498494,6,0.75
9,7.447218111583164,7,0.875
9,7.288269937038422,8,1.0
10,7.0245479345321655,1,0.125
10,8.175634463628134,2,0.25
10,6.902331233024597,3,0.375
10,6.538415861129761,4,0.5
10,6.4899178345998125,5,0.625
10,6.625955990382603,6,0.75
10,6.626621723175049,7,0.875
1,10.256893396377563,8,1
1,6.703273177146912,8,1
1,7.948266267776489,8,1
1,9.721338152885437,8,1
1,9.192056465148926,8,1
1,9.15182646115621,8,1
1,9.259203740528651,8,1
1,9.541918367147446,8,1
2,12.432425022125244,8,1
2,7.343953847885132,8,1
2,10.03667132059733,8,1
2,9.390484869480133,8,1
2,9.105228710174561,8,1
2,8.153703530629477,8,1
2,8.57944062777928,8,1
2,9.876708984375,8,1
3,9.323143005371094,1,0.125
3,5.730206847190857,2,0.25
3,5.588562568028768,3,0.375
3,6.567363202571869,4,0.5
3,6.6516485691070555,5,0.625
3,7.4094932079315186,6,0.75
3,8.36594843864441,7,0.875
3,8.323927909135818,8,1.0
4,8.745799779891968,1,0.125
4,10.98931590716044,2,0.25
4,11.176625311374664,3,0.375
4,10.877743673324584,4,0.5
4,10.934705376625061,5,0.625
4,9.704373904636928,6,0.75
4,8.875686794519424,7,0.875
5,10.169612526893616,1,0.125
5,10.387479782104492,2,0.25
5,10.611071872711182,3,0.375
5,10.871145963668823,4,0.5
5,10.583760806492396,5,0.625
5,9.700142979621887,6,0.75
6,2.2379863262176514,1,0.125
6,4.633560299873352,2,0.25
6,7.641178210576375,3,0.375
6,8.820428788661957,4,0.5
6,10.838079492251078,5,0.625
6,11.095552171979632,6,0.75
6,10.233492970466614,7,0.875
7,10.154411315917969,1,0.125
7,10.442422866821289,2,0.25
7,11.13368821144104,3,0.375
7,11.71460497379303,4,0.5
7,11.374187111854553,5,0.625
7,10.08281261580331,6,0.75
7,10.33990666270256,7,0.875
8,10.66998815536499,1,0.125
8,6.530894875526428,2,0.25
8,8.810038010279337,3,0.375
8,7.61313259601593,4,0.5
8,7.438441610336303,5,0.625
8,7.650449554125468,6,0.75
8,8.291649682181221,7,0.875
8,8.151995837688446,8,1.0
9,2.2434237003326416,1,0.125
9,8.059708833694458,2,0.25
9,7.728937745094299,3,0.375
9,8.291303348541259,4,0.5
9,7.476520578066508,5,0.625
9,7.960748093468802,6,0.75
9,8.360707223415375,7,0.875
10,11.45794415473938,1,0.125
10,9.319980263710022,2,0.25
10,9.19664740562439,3,0.375
10,7.734221696853638,4,0.5
10,6.652194309234619,5,0.625
10,7.480190555254619,6,0.75
10,8.721139460802078,7,0.875
 [SUMMARY]
INFO :      Run finished 10 round(s) in 266.73s
INFO :          History (loss, distributed):
INFO :                  round 1: 2.3126600758015243
INFO :                  round 2: 2.195481455379405
INFO :                  round 3: 2.100554197696916
INFO :                  round 4: 1.9954296682611414
INFO :                  round 5: 2.058540001461277
INFO :                  round 6: 1.8614629230988176
INFO :                  round 7: 1.8487175720484754
INFO :                  round 8: 1.811679867060074
INFO :                  round 9: 1.7606222835074268
INFO :                  round 10: 1.8637654049058352
INFO :          History (metrics, distributed, evaluate):
INFO :          {' Accuracy ': [(1, 0.0990702789163251),
INFO :                          (2, 0.15605318404478657),
INFO :                          (3, 0.19074277716684995),
INFO :                          (4, 0.2119364190742777),
INFO :                          (5, 0.24512646206138158),
INFO :                          (6, 0.25582325302409276),
INFO :                          (7, 0.28091572528241526),
INFO :                          (8, 0.29211236629011295),
INFO :                          (9, 0.33469959012296313),
INFO :                          (10, 0.28871338598420476)]}


1,5.110653400421143,8,1
1,8.75011944770813,8,1
1,9.153439124425253,8,1
1,9.653989911079407,8,1
1,8.164189338684082,8,1
1,7.310489734013875,8,1
1,8.32815316745213,8,1
1,8.237851917743683,8,1
2,11.530784606933594,8,1
2,8.384975790977478,8,1
2,10.2494269212087,8,1
2,10.52033132314682,8,1
